Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Talia,AU,iPad,0,cartoon,"The Garfield Show: Season 3: ""Episode 1""",play,,2021-08-29 10:26:38
Talia,AU,iPad,0,cartoon,,select,,2021-08-29 10:26:28
Talia,AU,iPad,0,cartoon,,select,suggestion_results,2021-08-29 10:26:25
Talia,AU,HTML 5,0,left behind,Left Behind,play,title_results,2021-08-27 08:40:07
Talia,AU,HTML 5,0,left behind,Left Behind,play,title_results,2021-08-27 07:54:25
Talia,AU,HTML 5,0,she is the ,She's the Man,play,title_results,2021-08-06 10:26:38
Talia,AU,HTML 5,0,she is the ,She's the Man,play,title_results,2021-08-06 10:23:53
Talia,AU,HTML 5,0,bad moms,Bad Moms,play,title_results,2021-07-23 09:30:08
Talia,AU,HTML 5,0,big daddy,Bad Teacher,play,title_results,2021-07-21 10:02:13
Talia,AU,HTML 5,0,big daddy,Big Daddy,play,title_results,2021-07-21 09:57:28
Talia,AU,HTML 5,0,happy gli,Happy Gilmore,play,title_results,2021-07-20 05:23:32
Talia,AU,HTML 5,0,murder mystery,Murder Mystery,play,title_results,2021-07-17 10:23:41
Talia,AU,iPad,0,murder,Murder Mystery,select,,2021-07-17 10:17:31
Talia,AU,iPhone,0,wild child,Wild Child,play,title_results,2021-07-04 09:41:55
Talia,AU,iPhone,0,wild child,Wild Child,play,title_results,2021-07-04 09:41:10
Talia,AU,iPhone,0,wild child,Wild Child,select,title_results,2021-07-04 09:40:53
Talia,AU,iPad,0,family movies,Are We Done Yet?,select,,2021-06-30 08:50:25
Talia,AU,iPad,0,family movies,Are We Done Yet?,play,,2021-06-30 08:47:09
Talia,AU,iPad,0,family movies,Are We Done Yet?,select,,2021-06-30 08:46:50
Talia,AU,HTML 5,0,full out,Full Out,play,,2021-06-05 07:42:28
Talia,AU,iPad,0,junior master,,add,,2021-05-04 10:43:17
Talia,AU,iPad,0,junior master,,select,,2021-05-04 10:43:10
Talia,AU,iPad,0,water,Soul Surfer,select,,2021-04-29 10:54:24
Talia,AU,HTML 5,0,malibu escue,Malibu Rescue,play,,2021-04-29 09:22:38
Talia,AU,iPad,0,malib,"Malibu Rescue: The Series: Season 1: ""Fresh Off the Bus""",play,,2021-04-28 06:03:15
Talia,AU,iPad,0,malib,,select,,2021-04-28 06:03:11
Talia,AU,iPad,0,miraculou,Miraculous: Ladybug & Cat Noir: Happy Birthday to You!,select,,2021-04-25 06:07:46
Talia,AU,iPad,0,england homes,Enola Holmes,play,,2021-03-11 08:52:22
Talia,AU,iPad,0,england homes,Enola Holmes,select,,2021-03-11 08:52:16
Talia,AU,HTML 5,0,grown,Paul Blart: Mall Cop,play,,2021-03-06 21:48:53
Talia,AU,HTML 5,0,san a,San Andreas,play,,2021-02-13 04:33:12
Talia,AU,iPad,0,gymnastic,Full Out 2: You Got This!,play,,2021-02-12 21:29:14
Talia,AU,iPad,0,gymnastic,Full Out 2: You Got This!,select,,2021-02-12 21:29:05
Talia,AU,iPad,0,my per,,select,,2021-02-12 21:27:36
Talia,AU,iPhone,0,a ,A 2nd Chance,select,,2021-02-07 07:13:33
Talia,AU,iPhone,0,gym,A 2nd Chance,select,,2021-02-07 06:40:03
Talia,AU,iPhone,0,,Ballerina,select,,2021-02-07 06:39:42
Talia,AU,iPad,0,gym,"My Perfect Landing: Season 1: ""Big Changes""",play,,2021-02-07 01:38:04
Talia,AU,iPad,0,gym,,select,,2021-02-07 01:38:01
Talia,AU,iPad,0,wil,Wild Child,select,,2021-02-06 09:38:21
Talia,AU,iPad,0,kids,We Can Be Heroes,select,,2021-01-18 09:54:04
Talia,AU,iPad,0,bluey,,select,,2021-01-17 21:57:07
Talia,AU,HTML 5,0,growns,Grown Ups 2,play,,2021-01-02 09:01:56
Talia,AU,HTML 5,0,grown ups,Grown Ups,play,,2021-01-01 09:25:16
Talia,AU,HTML 5,0,how to train your dragon 3,How to Train Your Dragon: The Hidden World,play,,2020-12-29 08:22:46
Talia,AU,iPad,0,littlest,Elliot the Littlest Reindeer,play,,2020-12-27 07:54:34
Talia,AU,iPad,0,littlest,Elliot the Littlest Reindeer,select,,2020-12-27 07:54:30
Talia,AU,iPad,0,little rie,Elliot the Littlest Reindeer,play,,2020-12-27 07:44:55
Talia,AU,iPad,0,little rie,Elliot the Littlest Reindeer,select,,2020-12-27 07:44:46
Talia,AU,iPad,0,chris,A California Christmas,select,,2020-12-23 08:55:36
Talia,AU,iPad,0,chris,Arthur Christmas,select,,2020-12-23 08:55:30
Talia,AU,iPad,0,chris,Four Christmases,select,,2020-12-23 08:55:24
Talia,AU,iPad,0,chris,Fred Claus,select,,2020-12-23 08:55:20
Talia,AU,iPad,0,chris,Christmas Break-In,select,,2020-12-23 08:55:13
Talia,AU,iPad,0,chris,An Unremarkable Christmas,play,,2020-12-23 08:48:02
Talia,AU,iPad,0,chris,An Unremarkable Christmas,select,,2020-12-23 08:47:50
Talia,AU,iPad,0,chris,,select,,2020-12-23 08:47:44
Talia,AU,iPad,0,chris,Christmas Made to Order,select,,2020-12-23 08:47:40
Talia,AU,iPad,0,chris,Love the Coopers,select,,2020-12-23 08:47:35
Talia,AU,iPad,0,chris,A Bad Moms Christmas,select,,2020-12-23 08:47:31
Talia,AU,iPad,0,chris,Christmas Wonderland,select,,2020-12-23 08:47:23
Talia,AU,iPhone,0,gifted,Gifted,play,,2020-11-28 09:37:41
Talia,AU,iPhone,0,gifted,Gifted,select,,2020-11-28 09:36:11
Talia,AU,HTML 5,0,girls rule,,play,,2020-10-15 09:35:02
Talia,AU,HTML 5,0,3 below,"3Below: Tales of Arcadia: Part 1: ""Terra Incognita Part One""",play,,2020-08-30 07:30:39
Talia,AU,HTML 5,0,billy ,Billy Madison,play,,2020-08-16 05:52:34
Talia,AU,iPad,0,billy madison ,Billy Madison,select,,2020-08-16 04:39:05
Talia,AU,iPad,0,billy madison ,Billy Madison,select,,2020-08-16 04:37:07
Talia,AU,iPad,0,series of unfortunate events,,add,,2020-08-16 04:31:48
Talia,AU,iPad,0,series of unfortunate events,,select,,2020-08-16 04:25:18
Talia,AU,iPad,0,snow wigh,,select,,2020-07-06 10:16:47
Talia,AU,iPad,0,cheer,A Cinderella Story,select,,2020-07-06 10:15:38
Talia,AU,iPad,0,cheer,A Cinderella Story,select,,2020-07-06 10:15:30
Talia,AU,iPad,0,cheer,,select,,2020-07-06 10:05:44
